index,x,y
5916,654444.739003,-614920.94595
5917,654464.020186,-614936.82357
5918,654483.427528,-614952.254551
5919,654502.387574,-614968.119612
5920,654520.915176,-614984.41188
5921,654539.201407,-615000.940271
5922,654557.169479,-615017.842383
5923,654574.315297,-615035.630149
5924,654591.459125,-615053.503159
5925,654608.281046,-615071.792097
5926,654624.78954,-615090.486366
5927,654640.989014,-615109.571834
5928,654656.880396,-615129.031298
5929,654672.461722,-615148.844944
5930,654687.852899,-615168.905252
5931,654703.019972,-615189.215
5932,654718.146241,-615209.629328
5933,654732.576236,-615230.545184
5934,654746.69774,-615251.672753
5935,654760.511309,-615272.9814
5936,654774.018335,-615294.441568
5937,654787.228808,-615316.029919
5938,654800.164772,-615337.737009
5939,654812.846592,-615359.556712
5940,654825.289297,-615381.479557
5941,654837.507673,-615403.496245
5942,654849.516435,-615425.59775
5943,654861.33025,-615447.775307
5944,654872.963764,-615470.020407
5945,654884.431617,-615492.324783
5946,654895.748467,-615514.680412
5947,654906.929004,-615537.079503
5948,654917.987966,-615559.514499
5949,654928.940006,-615581.978151
5950,654939.79285,-615604.467261
5951,654950.544396,-615626.984094
5952,654961.191786,-615649.531286
5953,654971.734374,-615672.110243
5954,654982.192132,-615694.711478
5955,654992.596306,-615717.319979
5956,655002.978467,-615739.921153
5957,655013.370421,-615762.500881
5958,655023.804233,-615785.045518
5959,655034.312258,-615807.54189
5960,655044.92716,-615829.977286
5961,655055.68194,-615852.339462
5962,655066.609965,-615874.616632
5963,655077.740159,-615896.799813
5964,655089.054218,-615918.903291
5965,655100.522021,-615940.946638
5966,655112.101286,-615962.954592
5967,655123.727075,-615984.961655
5968,655135.352239,-616006.992877
5969,655146.929159,-616029.07262
5970,655158.409731,-616051.224551
5971,655169.745353,-616073.471633
5972,655181.472414,-616095.577039
5973,655192.165071,-616118.172716
5974,655202.62974,-616140.894522
5975,655212.873276,-616163.735381
5976,655222.902695,-616186.688259
5977,655232.725144,-616209.746197
5978,655242.3479,-616232.902335
5979,655251.778369,-616256.149923
5980,655261.02408,-616279.482332
5981,655270.092681,-616302.893075
5982,655278.991937,-616326.375815
5983,655287.729729,-616349.924386
5984,655296.314043,-616373.532801
5985,655304.752974,-616397.195275
5986,655313.054717,-616420.906229
5987,655321.227566,-616444.660316
5988,655329.27991,-616468.452427
5989,655337.220143,-616492.277741
5990,655345.051529,-616516.133487
5991,655352.770024,-616540.019516
5992,655360.372448,-616563.935386
5993,655367.855805,-616587.880606
5994,655375.217101,-616611.854704
5995,655382.453336,-616635.857221
5996,655389.561507,-616659.887722
5997,655396.538609,-616683.945783
5998,655403.381632,-616708.031003
5999,655410.087563,-616732.142995
6000,655416.653385,-616756.281393
6001,655423.076074,-616780.445847
6002,655429.40768,-616804.621863
6003,655435.492961,-616828.848368
6004,655441.424293,-616853.099759
6005,655447.253373,-616877.362901
6006,655452.969176,-616901.640588
6007,655458.52347,-616925.943514
6008,655463.91307,-616950.271496
6009,655469.134784,-616974.624363
6010,655474.185414,-616999.00196
6011,655479.061754,-617023.404144
6012,655483.760593,-617047.830787
6013,655488.278712,-617072.281771
6014,655492.612891,-617096.756995
6015,655496.7599,-617121.256366
6016,655500.716506,-617145.779807
6017,655504.479471,-617170.327251
6018,655508.045562,-617194.898549
6019,655511.411643,-617219.493621
6020,655514.574757,-617244.113027
6021,655517.531942,-617268.757327
6022,655520.280217,-617293.42684
6023,655522.816585,-617318.121619
6024,655525.138032,-617342.841475
6025,655527.241531,-617367.585986
6026,655529.124042,-617392.354514
6027,655530.78251,-617417.146218
6028,655532.408669,-617441.951999
6029,655533.482949,-617466.792544
6030,655534.327398,-617491.650821
6031,655534.945637,-617516.525339
6032,655535.341288,-617541.414646
6033,655535.51797,-617566.317335
6034,655535.479303,-617591.232044
6035,655535.228895,-617616.157457
6036,655534.77035,-617641.092307
6037,655534.107506,-617666.035381
6038,655533.247721,-617690.985594
6039,655532.200973,-617715.942054
6040,655530.977309,-617740.904047
6041,655529.586783,-617765.871028
6042,655528.03946,-617790.842605
6043,655526.34542,-617815.818534
6044,655524.514753,-617840.798705
6045,655522.557569,-617865.783136
6046,655520.483989,-617890.771959
6047,655518.304155,-617915.765413
6048,655516.028225,-617940.763831
6049,655513.666373,-617965.767635
6050,655511.228794,-617990.777319
6051,655508.725696,-618015.793443
6052,655506.167307,-618040.816624
6053,655503.563871,-618065.847524
6054,655500.925648,-618090.886837
6055,655498.262913,-618115.935285
6056,655495.585955,-618140.993603
6057,655492.905077,-618166.062529
6058,655490.230595,-618191.142799
6059,655487.572837,-618216.235126
6060,655484.942142,-618241.340203
6061,655482.348858,-618266.458679
6062,655479.803342,-618291.59116
6063,655477.315959,-618316.738192
6064,655474.897085,-618341.900267
6065,655472.557466,-618367.079452
6066,655470.308435,-618392.278474
6067,655468.160765,-618417.493756
6068,655466.124425,-618442.717665
6069,655464.209263,-618467.942096
6070,655462.425136,-618493.159073
6071,655460.781948,-618518.360983
6072,655459.289701,-618543.540815
6073,655457.958585,-618568.692398
6074,655456.806617,-618593.810932
6075,655455.867988,-618618.893018
6076,655455.178945,-618643.935567
6077,655454.775731,-618668.935611
6078,655454.69456,-618693.890232
6079,655454.971589,-618718.796501
6080,655455.642892,-618743.651404
6081,655456.744442,-618768.451789
6082,655458.312442,-618793.19427
6083,655460.386198,-618817.874812
6084,655462.940549,-618842.49734
6085,655465.788113,-618867.097184
6086,655469.241945,-618891.640553
6087,655473.34396,-618916.122476
6088,655477.979613,-618940.574695
6089,655483.716511,-618964.857831
6090,655490.246702,-618989.019108
6091,655497.399527,-619013.080896
6092,655505.125376,-619037.045489
6093,655513.722002,-619060.782182
6094,655523.109281,-619084.285019
6095,655533.86642,-619107.245391
6096,655545.490657,-619129.821309
6097,655557.503798,-619152.225282
6098,655570.370614,-619174.189466
6099,655584.432075,-619195.451302
6100,655599.198074,-619216.239359
6101,655614.611641,-619236.552296
6102,655630.556864,-619256.439294
6103,655646.767332,-619276.086609
6104,655664.361267,-619294.567307
6105,655681.729592,-619313.157473
6106,655699.418885,-619331.42663
6107,655717.378618,-619349.428024
6108,655735.616354,-619367.163608
6109,655754.174188,-619384.592604
6110,655773.959452,-619400.631835
6111,655793.42154,-619417.044712
6112,655813.28879,-619432.986225
6113,655833.583192,-619448.395192
6114,655854.319894,-619463.207846
6115,655875.507378,-619477.358155
6116,655897.147867,-619490.777544
6117,655919.47125,-619502.963342
6118,655941.783744,-619515.100852
6119,655964.459231,-619526.474583
6120,655987.470663,-619537.058592
6121,656010.79014,-619546.826244
6122,656034.387894,-619555.752481
6123,656058.023969,-619564.447099
6124,656082.087337,-619571.678226
6125,656106.209679,-619578.470914
6126,656130.506223,-619584.349328
6127,656154.955219,-619589.290691
6128,656179.495067,-619593.526985
6129,656204.086901,-619597.320153
6130,656228.806312,-619600.128064
6131,656253.600057,-619602.218032
6132,656278.482428,-619603.137129
6133,656303.392768,-619603.346728
6134,656328.318284,-619602.937627
6135,656353.254783,-619602.099282
6136,656378.209737,-619600.935005
6137,656403.183209,-619599.325019
6138,656428.179452,-619597.358228
6139,656453.20761,-619595.123459
6140,656478.280078,-619592.700179
6141,656503.402664,-619590.097343
6142,656528.701312,-619588.105934
6143,656553.89433,-619584.870802
6144,656579.112104,-619581.375595
6145,656604.341311,-619577.594715
6146,656629.565379,-619573.502573
6147,656654.764847,-619569.073744
6148,656679.917727,-619564.283126
6149,656705.001982,-619559.10542
6150,656730.003253,-619553.513009
6151,656754.907484,-619547.478814
6152,656779.691882,-619540.979077
6153,656804.330639,-619533.991476
6154,656828.749665,-619526.352734
6155,656852.913383,-619518.041762
6156,656876.839344,-619509.185877
6157,656900.498925,-619499.769904
6158,656923.908877,-619489.889275
6159,656947.092453,-619479.631533
6160,656969.944741,-619468.788927
6161,656992.437025,-619457.348096
6162,657014.179267,-619444.618087
6163,657035.713104,-619431.718187
6164,657056.816465,-619418.245274
6165,657077.477133,-619404.209638
6166,657097.685291,-619389.619967
6167,657117.663606,-619374.798249
6168,657137.210413,-619359.435628
6169,657155.577764,-619342.63355
6170,657173.977885,-619325.922354
6171,657191.905016,-619308.659882
6172,657209.353173,-619290.855987
6173,657226.328599,-619272.529904
6174,657242.840639,-619253.701595
6175,657258.374173,-619233.964461
6176,657274.042728,-619214.268291
6177,657289.271688,-619194.13515
6178,657304.063196,-619173.589649
6179,657318.41813,-619152.657477
6180,657332.336289,-619131.365335
6181,657345.816577,-619109.740868
6182,657358.857208,-619087.812615
6183,657371.459709,-619065.612061
6184,657383.634659,-619043.176126
6185,657395.350016,-619020.519533
6186,657406.630035,-618997.687849
6187,657417.712291,-618974.826015
6188,657428.474613,-618951.884682
6189,657438.899803,-618928.853234
6190,657448.998012,-618905.734572
6191,657458.778969,-618882.531511
6192,657468.252277,-618859.2468
6193,657477.427458,-618835.883147
6194,657486.313988,-618812.443229
6195,657494.92132,-618788.929716
6196,657503.258913,-618765.345267
6197,657511.336249,-618741.692544
6198,657519.162844,-618717.974209
6199,657526.748255,-618694.192923
6200,657534.102087,-618670.351347
6201,657541.233984,-618646.452134
6202,657548.568505,-618622.618229
6203,657555.117188,-618598.560751
6204,657561.465734,-618574.45439
6205,657567.615748,-618550.299495
6206,657573.568467,-618526.096508
6207,657579.325424,-618501.846101
6208,657584.895745,-618477.550932
6209,657590.295973,-618453.21535
6210,657595.543043,-618428.843546
6211,657600.653965,-618404.439499
6212,657605.645813,-618380.007008
6213,657610.535715,-618355.549714
6214,657615.340843,-618331.071133
6215,657620.078396,-618306.574683
6216,657624.7656,-618282.063711
6217,657629.419691,-618257.541523
6218,657634.057905,-618233.011412
6219,657638.697477,-618208.476686
6220,657643.355624,-618183.9407
6221,657648.049541,-618159.406881
6222,657652.796397,-618134.878759
6223,657657.61332,-618110.359995
6224,657662.517401,-618085.854412
6225,657667.525681,-618061.366021
6226,657672.653402,-618036.898685
6227,657677.906079,-618012.454433
6228,657683.284733,-617988.034494
6229,657688.782676,-617963.638508
6230,657694.390063,-617939.26537
6231,657700.097074,-617914.913823
6232,657705.893938,-617890.582375
6233,657711.770947,-617866.26923
6234,657717.718426,-617841.97241
6235,657723.726702,-617817.689835
6236,657729.786131,-617793.41917
6237,657735.887097,-617769.157941
6238,657742.019934,-617744.90387
6239,657748.174927,-617720.654878
6240,657754.342313,-617696.409053
6241,657760.51229,-617672.164629
6242,657766.67502,-617647.919952
6243,657772.820636,-617623.67346
6244,657778.939251,-617599.423649
6245,657785.02096,-617575.169054
6246,657791.056238,-617550.908315
6247,657797.040232,-617526.641232
6248,657802.971225,-617502.368274
6249,657808.847601,-617478.08971
6250,657814.667215,-617453.805373
6251,657820.422736,-617429.513503
6252,657826.104169,-617405.211404
6253,657831.798591,-617380.917781
6254,657837.407411,-617356.608086
6255,657842.913826,-617332.276867
6256,657848.307822,-617307.919866
6257,657853.579468,-617283.532448
6258,657858.718918,-617259.109566
6259,657863.716389,-617234.645892
6260,657868.561762,-617210.137814
6261,657873.244501,-617185.583603
6262,657877.753898,-617160.98218
6263,657882.079121,-617136.332987
6264,657886.209229,-617111.635978
6265,657890.133181,-617086.8916
6266,657894.839889,-617062.208737
6267,657898.177249,-617037.350209
6268,657901.264081,-617012.450067
6269,657904.089149,-616987.510833
6270,657906.641874,-616962.535499
6271,657908.918816,-616937.52791
6272,657910.920811,-616912.4923
6273,657912.648791,-616887.432907
6274,657914.103724,-616862.353964
6275,657915.286619,-616837.259705
6276,657916.279801,-616812.156507
6277,657917.03556,-616787.045832
6278,657917.522236,-616761.930821
6279,657917.740987,-616736.815721
6280,657917.693017,-616711.704768
6281,657917.379583,-616686.602062
6282,657916.801989,-616661.510512
6283,657915.961584,-616636.432488
6284,657914.859741,-616611.371497
6285,657913.234918,-616586.34213
6286,657911.470011,-616561.336363
6287,657909.451146,-616536.361761
6288,657907.17979,-616511.422016
6289,657904.657411,-616486.520651
6290,657901.885473,-616461.660995
6291,657898.865428,-616436.846177
6292,657895.598711,-616412.0791
6293,657892.086728,-616387.362432
6294,657888.330854,-616362.698585
6295,657884.332422,-616338.0897
6296,657880.092721,-616313.537634
6297,657875.613502,-616289.043858
6298,657870.900622,-616264.608814
6299,657865.96185,-616240.232039
6300,657860.804837,-616215.912397
6301,657855.437088,-616191.648053
6302,657849.865956,-616167.43644
6303,657844.098617,-616143.274222
6304,657838.142067,-616119.157268
6305,657832.003094,-616095.080601
6306,657825.688055,-616071.037508
6307,657819.203,-616047.01945
6308,657812.554602,-616023.019527
6309,657805.750195,-615999.033613
6310,657798.797415,-615975.059024
6311,657791.70415,-615951.094257
6312,657784.478863,-615927.138706
6313,657777.130954,-615903.192367
6314,657769.670064,-615879.255885
6315,657762.105953,-615855.330438
6316,657754.448466,-615831.41759
6317,657746.7075,-615807.519153
6318,657738.892975,-615783.637035
6319,657731.0148,-615759.773097
6320,657723.082843,-615735.929011
6321,657715.1069,-615712.106114
6322,657707.096661,-615688.30526
6323,657699.06168,-615664.52668
6324,657691.011348,-615640.769835
6325,657682.954855,-615617.033271
6326,657674.901162,-615593.314479
6327,657666.858975,-615569.609742
6328,657658.836705,-615545.914
6329,657650.842445,-615522.2207
6330,657642.883938,-615498.521653
6331,657634.968506,-615474.806801
6332,657627.103864,-615451.065366
6333,657619.322888,-615427.282454
6334,657611.692701,-615403.43698
6335,657604.283525,-615379.510185
6336,657597.166227,-615355.486422
6337,657590.412244,-615331.353313
6338,657584.093509,-615307.101906
6339,657578.282395,-615282.726828
6340,657573.052047,-615258.226374
6341,657568.47625,-615233.602701
6342,657564.628988,-615208.862053
6343,657561.564372,-615184.017258
6344,657559.243851,-615159.093908
6345,657557.601563,-615134.117855
6346,657556.571099,-615109.111153
6347,657556.085585,-615084.091877
6348,657555.901046,-615059.081504
6349,657556.073114,-615034.078077
6350,657556.656214,-615009.082717
6351,657557.584333,-614984.099081
6352,657558.791038,-614959.126225
6353,657560.049558,-614934.152485
6354,657561.855294,-614909.189369
6355,657563.789025,-614884.216494
6356,657565.876269,-614859.224983
6357,657568.146111,-614834.212882
6358,657570.627534,-614809.18187
6359,657573.349869,-614784.135864
6360,657576.342789,-614759.081166
6361,657579.636094,-614734.026386
6362,657583.847684,-614709.091852
6363,657588.091689,-614684.13396
6364,657592.678326,-614659.213286
6365,657597.621127,-614634.341141
6366,657602.933498,-614609.52993
6367,657608.628646,-614584.793121
6368,657614.719514,-614560.145206
6369,657621.218711,-614535.601677
6370,657628.138442,-614511.178982
6371,657635.490448,-614486.894503
6372,657643.285933,-614462.766514
6373,657652.59398,-614439.202227
6374,657661.449382,-614415.517934
6375,657670.577909,-614391.974875
6376,657680.06093,-614368.614717
6377,657689.986986,-614345.488253
6378,657700.332619,-614322.602442
6379,657711.071861,-614299.9602
6380,657722.185626,-614277.557948
6381,657733.659412,-614255.390851
6382,657745.479586,-614233.45364
6383,657757.632901,-614211.74061
6384,657770.106421,-614190.245615
6385,657782.887462,-614168.962051
6386,657795.914586,-614147.853463
6387,657809.025005,-614126.816567
6388,657822.416257,-614105.966008
6389,657836.078133,-614085.295115
6390,657850.000433,-614064.796829
6391,657864.17295,-614044.463696
6392,657878.58546,-614024.287861
6393,657893.227738,-614004.261082
6394,657908.089577,-613984.374753
6395,657923.160825,-613964.619943
6396,657938.431674,-613944.987627
6397,657953.896531,-613925.471824
6398,657969.553278,-613906.069355
6399,657985.399915,-613886.777362
6400,658001.434447,-613867.59322
6401,658017.654869,-613848.514523
6402,658034.059162,-613829.539077
6403,658050.64528,-613810.664887
6404,658067.411146,-613791.890144
6405,658084.35464,-613773.213211
6406,658101.473594,-613754.632608
6407,658118.765787,-613736.147
6408,658136.22894,-613717.755179
6409,658153.860706,-613699.456048
6410,658171.658671,-613681.248605
6411,658189.620314,-613663.132004
6412,658207.740372,-613645.110894
6413,658226.002182,-613627.209042
6414,658244.37939,-613609.462511
6415,658262.846254,-613591.894554
6416,658281.357549,-613574.499094
6417,658299.83801,-613557.229093
6418,658318.199032,-613540.014452
6419,658336.354477,-613522.778979
6420,658354.220859,-613505.441163
6421,658371.717275,-613487.914649
6422,658388.765347,-613470.108691
6423,658407.138321,-613453.264551
6424,658422.882896,-613434.378761
6425,658437.932385,-613414.92067
6426,658452.224756,-613394.79666
6427,658467.752367,-613374.856483
6428,658480.663688,-613353.078196
6429,658495.039254,-613331.051076
6430,658505.803637,-613306.948891
6431,658517.29391,-613282.193398
6432,658525.359587,-613256.02594
6433,658531.985448,-613229.073382
6434,658535.021609,-613201.414817
6435,658532.882087,-613173.555322
6436,658530.212865,-613145.770201
6437,658519.865488,-613118.995803
6438,658506.755689,-613093.369448
6439,658497.395907,-613067.662198
6440,658487.814196,-613042.366608
6441,658474.552397,-613018.644101
6442,658464.85041,-612994.094008
6443,658454.69116,-612969.873317
6444,658444.356006,-612945.788829
6445,658433.274209,-612922.061332
6446,658420.844692,-612899.072382
6447,658407.18682,-612876.815458
6448,658391.518968,-612856.065693
6449,658374.533647,-612836.500177
6450,658355.692886,-612818.940764
6451,658335.715818,-612802.84367
6452,658315.111064,-612787.574492
6453,658293.065781,-612774.507287
6454,658270.239125,-612762.838713
6455,658246.834838,-612752.268354
6456,658222.698973,-612743.30115
6457,658198.032694,-612735.665595
6458,658172.887528,-612729.447965
6459,658147.36589,-612724.578751
6460,658121.470165,-612721.532951
6461,658095.515261,-612718.883831
6462,658069.407085,-612717.409194
6463,658043.21984,-612717.032366
6464,658017.020682,-612717.673782
6465,657990.907487,-612720.89505
6466,657964.940735,-612723.804135
6467,657939.123129,-612727.125325
6468,657913.520177,-612731.254811
6469,657888.186552,-612736.148906
6470,657863.17317,-612741.747261
6471,657838.762603,-612749.143501
6472,657814.530151,-612756.159578
6473,657790.623482,-612763.705731
6474,657767.017421,-612771.753467
6475,657743.686859,-612780.278612
6476,657720.526716,-612789.042486
6477,657697.558896,-612798.191684
6478,657674.795767,-612807.803275
6479,657652.254666,-612817.939715
6480,657629.941878,-612828.621011
6481,657607.787377,-612839.711531
6482,657585.771063,-612851.191654
6483,657563.872941,-612863.041771
6484,657542.073189,-612875.24229
6485,657520.352224,-612887.773622
6486,657498.690759,-612900.616174
6487,657477.070653,-612913.751467
6488,657455.491743,-612927.185463
6489,657433.975145,-612940.94613
6490,657412.557069,-612955.056665
6491,657391.29291,-612969.531877
6492,657370.241066,-612984.38479
6493,657349.449889,-612999.614832
6494,657328.949422,-613015.200871
6495,657308.764301,-613031.121398
6496,657288.913446,-613047.357068
6497,657269.395455,-613063.875331
6498,657250.156494,-613080.591372
6499,657231.125989,-613097.410515
6500,657212.227343,-613114.239606
6501,657193.379203,-613130.986703
6502,657174.496796,-613147.560837
6503,657155.493266,-613163.871781
6504,657136.280992,-613179.829825
6505,657116.772944,-613195.345711
6506,657096.886997,-613210.332918
6507,657077.656685,-613226.876421
6508,657056.588931,-613240.170379
6509,657035.02111,-613252.59057
6510,657013.009946,-613264.204085
6511,656990.599512,-613275.072399
6512,656967.907351,-613285.521065
6513,656944.2803,-613293.258681
6514,656920.279901,-613299.701555
6515,656895.991437,-613304.940977
6516,656871.553281,-613309.442162
6517,656846.735988,-613311.584991
6518,656821.935306,-613313.385692
6519,656797.06596,-613314.176483
6520,656772.165443,-613314.011733
6521,656747.265199,-613312.946371
6522,656722.392286,-613311.406929
6523,656697.545091,-613309.093823
6524,656672.851327,-613303.801923
6525,656648.179508,-613299.760232
6526,656623.577075,-613295.129424
6527,656599.039721,-613289.986746
6528,656574.556564,-613284.410176
6529,656550.11375,-613278.478741
6530,656525.673464,-613272.385986
6531,656501.517261,-613264.842869
6532,656477.064006,-613258.507963
6533,656452.557852,-613252.108433
6534,656427.990113,-613245.634538
6535,656403.356334,-613239.070334
6536,656378.655378,-613232.397575
6537,656353.889358,-613225.595917
6538,656329.066413,-613218.635859
6539,656303.918453,-613212.155832
6540,656279.163622,-613204.424994
6541,656254.493653,-613196.273089
6542,656229.965347,-613187.623027
6543,656205.634287,-613178.415878
6544,656181.556777,-613168.603673
6545,656157.792851,-613158.142305
6546,656134.405992,-613146.991905
6547,656111.086968,-613135.712712
6548,656088.570596,-613123.186931
6549,656066.588715,-613109.938672
6550,656045.181318,-613095.960766
6551,656024.373912,-613081.25882
6552,656004.200478,-613065.840922
6553,655984.697079,-613049.716745
6554,655966.064024,-613032.715655
6555,655947.874936,-613015.365874
6556,655930.431887,-612997.363819
6557,655913.805869,-612978.687472
6558,655898.04194,-612959.346724
6559,655883.185071,-612939.354362
6560,655870.1953,-612918.045552
6561,655857.014953,-612897.037088
6562,655844.762495,-612875.469883
6563,655833.41961,-612853.384178
6564,655822.962479,-612830.812121
6565,655813.361614,-612807.777039
6566,655805.738721,-612783.804469
6567,655797.568428,-612759.998108
6568,655790.190235,-612735.733435
6569,655783.583746,-612711.062757
6570,655777.718052,-612686.038024
6571,655772.908725,-612660.637936
6572,655768.699238,-612635.018206
6573,655765.146614,-612609.200776
6574,655762.220976,-612583.225365
6575,655759.698921,-612557.138181
6576,655756.94339,-612530.960027
6577,655755.875944,-612504.665423
6578,655755.522846,-612478.34609
6579,655755.938657,-612452.046991
6580,655756.683834,-612425.773552
6581,655759.464541,-612399.800985
6582,655763.171128,-612374.06102
6583,655767.847021,-612348.598709
6584,655773.532441,-612323.466067
6585,655780.260642,-612298.713254
6586,655788.037257,-612274.375073
6587,655796.635589,-612250.408509
6588,655805.661073,-612226.702861
6589,655814.720402,-612203.132663
6590,655823.423874,-612179.57201
6591,655831.384654,-612155.907854
6592,655838.385684,-612132.087822
6593,655844.557656,-612108.149378
6594,655850.073208,-612084.135838
6595,655855.104137,-612060.082278
6596,655859.821823,-612036.013288
6597,655864.345222,-612011.937092
6598,655868.669793,-611987.841708
6599,655872.773276,-611963.715449
6600,655876.633428,-611939.549516
6601,655880.227963,-611915.337595
6602,655883.534489,-611891.075474
6603,655886.530449,-611866.760639
6604,655889.193052,-611842.391892
6605,655891.499212,-611817.968944
6606,655893.426545,-611793.492084
6607,655894.978525,-611768.96273
6608,655896.18562,-611744.382453
6609,655897.079508,-611719.751496
6610,655897.691832,-611695.06881
6611,655898.054214,-611670.332154
6612,655898.198255,-611645.538196
6613,655898.155544,-611620.682609
6614,655897.957575,-611595.760087
6615,655897.634494,-611570.763432
6616,655897.215156,-611545.690104
6617,655896.729816,-611520.544282
6618,655896.210231,-611495.331581
6619,655895.688452,-611470.057671
6620,655895.196738,-611444.728317
6621,655894.767498,-611419.349459
6622,655894.43336,-611393.927299
6623,655894.22756,-611368.468402
6624,655894.1835,-611342.979766
6625,655894.334548,-611317.468905
6626,655894.713985,-611291.943928
6627,655895.348371,-611266.413186
6628,655896.245565,-611240.884299
6629,655897.410087,-611215.364847
6630,655898.8464,-611189.862529
6631,655900.558922,-611164.385158
6632,655902.55204,-611138.940636
6633,655904.830123,-611113.53695
6634,655907.397521,-611088.182151
6635,655910.25857,-611062.884344
6636,655913.417591,-611037.651672
6637,655916.878885,-611012.492303
6638,655920.646722,-610987.414409
6639,655924.725337,-610962.426155
6640,655929.118912,-610937.535677
6641,655933.831571,-610912.751062
6642,655938.814885,-610888.069886
6643,655944.322264,-610863.550867
6644,655950.153341,-610839.163604
6645,655956.311025,-610814.915495
6646,655962.798039,-610790.813683
6647,655969.497657,-610766.833062
6648,655976.456214,-610742.987005
6649,655983.754484,-610719.301255
6650,655991.395118,-610695.781428
6651,655999.380877,-610672.432761
6652,656007.71476,-610649.26013
6653,656016.400033,-610626.26803
6654,656025.440267,-610603.460569
6655,656034.839356,-610580.841452
6656,656044.60154,-610558.413975
6657,656054.731419,-610536.18101
6658,656065.233967,-610514.144994
6659,656076.114537,-610492.307917
6660,656087.097793,-610470.521711
6661,656098.714725,-610449.058163
6662,656110.739224,-610427.801276
6663,656123.176742,-610406.75473
6664,656136.029489,-610385.923204
6665,656149.292668,-610365.307943
6666,656162.959682,-610344.909577
6667,656177.023749,-610324.729059
6668,656191.477909,-610304.767643
6669,656206.314775,-610285.026669
6670,656221.526383,-610265.507384
6671,656237.205272,-610246.296574
6672,656253.142102,-610227.228335
6673,656269.42782,-610208.385645
6674,656286.053975,-610189.770398
6675,656303.011995,-610171.384645
6676,656320.293195,-610153.230586
6677,656337.888779,-610135.310555
6678,656355.789845,-610117.627013
6679,656373.987385,-610100.182545
6680,656392.472295,-610082.979845
6681,656411.235373,-610066.021712
6682,656430.463038,-610049.543181
6683,656449.868488,-610033.228122
6684,656469.517511,-610017.165949
6685,656489.40047,-610001.359169
6686,656509.418492,-609985.693026
6687,656529.639652,-609970.266329
6688,656550.070978,-609955.103899
6689,656570.702483,-609940.208861
6690,656591.522938,-609925.58268
6691,656612.52014,-609911.225351
6692,656633.68186,-609897.136673
6693,656654.99587,-609883.316282
6694,656676.449942,-609869.763647
6695,656698.031746,-609856.477573
6696,656719.731074,-609843.454262
6697,656741.542478,-609830.687256
6698,656763.461443,-609818.170651
6699,656785.501849,-609805.930951
6700,656807.664455,-609793.973366
6701,656829.925416,-609782.25791
6702,656852.282969,-609770.78303
6703,656874.735337,-609759.547191
6704,656897.28073,-609748.54887
6705,656919.91735,-609737.786558
6706,656942.635969,-609727.243332
6707,656965.385256,-609716.811285
6708,656988.223112,-609706.610652
6709,657011.147409,-609696.639527
6710,657034.154405,-609686.892319
6711,657057.240004,-609677.362248
6712,657080.400268,-609668.042465
6713,657103.631417,-609658.926056
6714,657126.929821,-609650.006043
6715,657150.291997,-609641.275384
6716,657173.714603,-609632.726983
6717,657197.194432,-609624.353685
6718,657220.728409,-609616.148285
6719,657244.313587,-609608.103529
6720,657267.94714,-609600.212116
6721,657291.626358,-609592.466705
6722,657315.348644,-609584.859914
6723,657339.03827,-609577.159929
6724,657362.870724,-609569.90131
6725,657386.737914,-609562.759681
6726,657410.637666,-609555.727504
6727,657434.567891,-609548.797217
6728,657458.526588,-609541.961241
6729,657482.511833,-609535.211987
6730,657506.522002,-609528.542655
6731,657530.557712,-609521.954524
6732,657554.620685,-609515.453596
6733,657578.712415,-609509.046014
6734,657602.834167,-609502.737998
6735,657626.986988,-609496.535841
6736,657651.17169,-609490.445818
6737,657675.388583,-609484.472976
6738,657699.637574,-609478.621379
6739,657723.91837,-609472.895109
6740,657748.230385,-609467.298317
6741,657772.572962,-609461.835187
6742,657796.945573,-609456.509875
6743,657821.341648,-609451.297106
6744,657845.760398,-609446.197614
6745,657870.207008,-609441.242765
6746,657894.680868,-609436.436577
6747,657919.181322,-609431.783065
6748,657943.707661,-609427.286245
6749,657968.259129,-609422.950129
6750,657992.834918,-609418.778726
6751,658017.434163,-609414.776044
6752,658042.055896,-609410.945744
6753,658066.698574,-609407.287902
6754,658091.360394,-609403.800449
6755,658116.071168,-609400.716272
6756,658140.769665,-609397.601854
6757,658165.481647,-609394.648938
6758,658190.205756,-609391.855434
6759,658214.940887,-609389.220538
6760,658239.686322,-609386.746478
6761,658264.441385,-609384.435926
6762,658289.205389,-609382.291553
6763,658313.977635,-609380.316035
6764,658338.757412,-609378.512048
6765,658363.543994,-609376.882267
6766,658388.33542,-609375.408809
6767,658413.127437,-609374.018787
6768,658437.925709,-609372.810686
6769,658462.729496,-609371.787309
6770,658487.538041,-609370.951457
6771,658512.350569,-609370.305928
6772,658537.166283,-609369.853517
6773,658561.984369,-609369.597016
6774,658586.803991,-609369.539213
6775,658611.624295,-609369.682891
6776,658636.444403,-609370.030831
6777,658661.263418,-609370.585807
6778,658686.080422,-609371.35059
6779,658710.894473,-609372.327947
6780,658735.704607,-609373.520641
6781,658760.50984,-609374.931429
6782,658785.309168,-609376.562968
6783,658810.101706,-609378.416088
6784,658834.882085,-609380.545129
6785,658859.647935,-609382.952487
6786,658884.412406,-609385.488984
6787,658909.169891,-609388.221865
6788,658933.916593,-609391.173655
6789,658958.650327,-609394.343329
