,x,y
5788,654430.495018,-615133.147467
5789,654449.848781,-615148.813604
5790,654468.83169,-615164.859968
5791,654487.512182,-615181.205852
5792,654505.943102,-615197.804432
5793,654524.021017,-615214.775346
5794,654541.74606,-615232.115283
5795,654559.117321,-615249.820129
5796,654576.137797,-615267.880603
5797,654592.583401,-615286.489995
5798,654608.81888,-615305.305266
5799,654624.739875,-615324.417588
5800,654640.364318,-615343.805991
5801,654655.710766,-615363.449815
5802,654670.798295,-615383.328744
5803,654685.681621,-615403.395878
5804,654700.445631,-615423.584457
5805,654715.000804,-615443.95989
5806,654729.366851,-615464.502822
5807,654743.563801,-615485.1943
5808,654757.611453,-615506.014929
5809,654771.529536,-615526.945102
5810,654785.338021,-615547.965553
5811,654799.057128,-615569.057454
5812,654812.707273,-615590.202379
5813,654826.309014,-615611.38228
5814,654839.882992,-615632.579458
5815,654853.445821,-615653.779144
5816,654867.004754,-615674.972687
5817,654880.876164,-615695.956867
5818,654894.450147,-615717.112907
5819,654907.988992,-615738.268721
5820,654921.472843,-615759.430868
5821,654934.881605,-615780.605469
5822,654948.19502,-615801.798232
5823,654961.392753,-615823.014484
5824,654974.454725,-615844.259391
5825,654987.363508,-615865.542006
5826,655000.10793,-615886.873568
5827,655012.690635,-615908.257221
5828,655025.117428,-615929.694251
5829,655037.394038,-615951.186055
5830,655049.526127,-615972.734153
5831,655061.519312,-615994.340202
5832,655073.379187,-616016.006011
5833,655085.111348,-616037.733549
5834,655096.721427,-616059.52495
5835,655108.214965,-616081.382605
5836,655119.594227,-616103.310845
5837,655130.858318,-616125.315776
5838,655142.006272,-616147.4036
5839,655153.08833,-616169.554992
5840,655164.076386,-616191.790869
5841,655174.944016,-616214.129806
5842,655185.687437,-616236.572768
5843,655196.301791,-616259.118182
5844,655206.782202,-616281.764432
5845,655217.123755,-616304.50988
5846,655227.321499,-616327.352861
5847,655237.370456,-616350.291679
5848,655247.265624,-616373.324599
5849,655257.001985,-616396.449849
5850,655266.574509,-616419.665612
5851,655275.978154,-616442.970026
5852,655285.207877,-616466.361182
5853,655294.240371,-616489.844069
5854,655303.019904,-616513.43504
5855,655311.609281,-616537.105554
5856,655320.005539,-616560.852711
5857,655328.205746,-616584.673616
5858,655336.206985,-616608.56539
5859,655344.006354,-616632.525172
5860,655351.600965,-616656.550118
5861,655358.987942,-616680.637401
5862,655366.164422,-616704.784216
5863,655373.127552,-616728.987779
5864,655379.874489,-616753.24533
5865,655386.4024,-616777.55413
5866,655392.708459,-616801.911466
5867,655398.789846,-616826.314654
5868,655404.712246,-616850.744524
5869,655410.438416,-616875.208447
5870,655415.933447,-616899.71196
5871,655421.194541,-616924.252582
5872,655426.218901,-616948.827865
5873,655431.003726,-616973.435397
5874,655435.330911,-616998.111557
5875,655439.486954,-617022.798185
5876,655443.399856,-617047.506264
5877,655447.070943,-617072.233029
5878,655450.501542,-617096.975937
5879,655453.692978,-617121.732674
5880,655456.646569,-617146.501158
5881,655459.36362,-617171.279549
5882,655461.845418,-617196.066255
5883,655464.09323,-617220.859937
5884,655466.108302,-617245.659518
5885,655467.891846,-617270.464187
5886,655469.445048,-617295.273409
5887,655470.769057,-617320.086929
5888,655471.930376,-617344.903406
5889,655472.938092,-617369.726132
5890,655473.722206,-617394.559641
5891,655474.284228,-617419.405274
5892,655474.625692,-617444.263667
5893,655474.748144,-617469.134841
5894,655474.653143,-617494.01826
5895,655474.342254,-617518.912892
5896,655473.817048,-617543.817274
5897,655473.079097,-617568.729569
5898,655472.129973,-617593.647632
5899,655470.971244,-617618.56907
5900,655469.604469,-617643.491299
5901,655468.031196,-617668.411613
5902,655466.25296,-617693.327237
5903,655464.271537,-617718.235422
5904,655462.094111,-617743.134041
5905,655459.732949,-617768.021711
5906,655457.200504,-617792.897352
5907,655454.509209,-617817.760178
5908,655451.67149,-617842.609696
5909,655448.69976,-617867.445715
5910,655445.606426,-617892.268342
5911,655442.40389,-617917.077996
5912,655439.104551,-617941.875402
5913,655435.720807,-617966.661602
5914,655432.265059,-617991.437957
5915,655428.749707,-618016.206149
5916,655425.187159,-618040.968185
5917,655421.589828,-618065.726402
5918,655417.970136,-618090.483469
5919,655414.340557,-618115.242396
5920,655410.7183,-618140.006971
5921,655407.129723,-618164.782038
5922,655403.602248,-618189.57254
5923,655400.163321,-618214.383341
5924,655396.840403,-618239.219145
5925,655393.660975,-618264.084422
5926,655390.652687,-618288.983338
5927,655387.847838,-618313.919885
5928,655385.284145,-618338.897629
5929,655382.999645,-618363.919212
5930,655381.032399,-618388.986201
5931,655379.420484,-618414.09896
5932,655378.201984,-618439.256518
5933,655377.41498,-618464.456447
5934,655377.097538,-618489.694728
5935,655377.788761,-618514.947293
5936,655378.895633,-618540.217392
5937,655380.621402,-618565.476208
5938,655382.999325,-618590.693732
5939,655386.018898,-618615.841564
5940,655389.63394,-618640.895721
5941,655393.797179,-618665.83548
5942,655398.461839,-618690.643819
5943,655403.582102,-618715.307911
5944,655409.112082,-618739.81991
5945,655415.578904,-618764.056118
5946,655421.388073,-618788.345466
5947,655427.103618,-618812.611537
5948,655433.042714,-618836.801217
5949,655439.311392,-618860.900579
5950,655446.014042,-618884.889679
5951,655453.252585,-618908.742027
5952,655461.125838,-618932.424031
5953,655469.728939,-618955.894447
5954,655478.711736,-618979.316719
5955,655489.475862,-619001.998072
5956,655501.249843,-619024.244514
5957,655513.967237,-619046.058748
5958,655529.000547,-619066.505787
5959,655543.93177,-619087.052865
5960,655559.608025,-619107.140317
5961,655575.979086,-619126.756468
5962,655592.995626,-619145.897255
5963,655611.707904,-619163.535029
5964,655629.726939,-619181.801377
5965,655648.298515,-619199.56316
5966,655667.422128,-619216.771045
5967,655687.080781,-619233.38755
5968,655707.242601,-619249.390243
5969,655727.875701,-619264.757022
5970,655749.356731,-619278.865728
5971,655770.881258,-619292.783015
5972,655792.610434,-619306.275554
5973,655814.697222,-619319.051891
5974,655837.113856,-619331.085959
5975,655859.83281,-619342.350713
5976,655882.824103,-619352.819984
5977,655906.173042,-619362.196365
5978,655929.768734,-619370.667646
5979,655953.430916,-619378.747809
5980,655977.297134,-619386.051522
5981,656001.373307,-619392.504847
5982,656025.638786,-619398.108289
5983,656050.142495,-619402.455786
5984,656074.761402,-619405.988217
5985,656099.468381,-619408.779753
5986,656124.220409,-619411.196203
5987,656149.059208,-619412.769521
5988,656173.959436,-619413.498108
5989,656198.894797,-619413.380759
5990,656223.838359,-619412.425069
5991,656248.714881,-619409.821113
5992,656273.551199,-619406.965494
5993,656298.33933,-619403.62601
5994,656323.058944,-619399.671448
5995,656347.679297,-619394.998979
5996,656372.183539,-619389.641444
5997,656396.557031,-619383.631842
5998,656420.787271,-619377.003227
5999,656444.863827,-619369.78858
6000,656468.660817,-619361.615627
6001,656492.332069,-619353.122637
6002,656515.822526,-619344.149203
6003,656539.130001,-619334.727216
6004,656562.281636,-619324.958501
6005,656585.301863,-619314.916196
6006,656608.144092,-619304.498133
6007,656630.811248,-619293.732433
6008,656653.307614,-619282.645856
6009,656675.638736,-619271.263673
6010,656697.811328,-619259.609527
6011,656719.833176,-619247.705302
6012,656741.876309,-619235.839618
6013,656763.506387,-619223.296394
6014,656784.969412,-619210.507021
6015,656806.252798,-619197.458731
6016,656827.33778,-619184.132403
6017,656848.195468,-619170.498733
6018,656868.79513,-619156.527831
6019,656889.113726,-619142.187796
6020,656909.163244,-619127.488925
6021,656929.42682,-619112.959545
6022,656948.756125,-619097.325055
6023,656967.706475,-619081.235025
6024,656986.246865,-619064.673123
6025,657004.353755,-619047.634299
6026,657022.007603,-619030.119691
6027,657039.1881,-619012.131343
6028,657055.874042,-618993.671888
6029,657072.043296,-618974.74434
6030,657087.672835,-618955.351952
6031,657102.938587,-618935.653607
6032,657117.731373,-618915.575652
6033,657131.936067,-618895.049079
6034,657145.574639,-618874.111135
6035,657158.703072,-618852.819579
6036,657171.382221,-618831.230308
6037,657182.682483,-618808.73423
6038,657194.584577,-618786.67325
6039,657206.272182,-618764.489977
6040,657217.818184,-618742.230231
6041,657229.296942,-618719.937966
6042,657240.782219,-618697.654485
6043,657252.314257,-618675.39944
6044,657263.901609,-618653.173881
6045,657275.55089,-618630.978896
6046,657287.267969,-618608.816283
6047,657299.058008,-618586.688516
6048,657310.925506,-618564.598716
6049,657322.874346,-618542.550616
6050,657334.907832,-618520.548531
6051,657347.028724,-618498.597322
6052,657359.233483,-618476.700185
6053,657371.504169,-618454.85473
6054,657383.82313,-618433.054447
6055,657396.175009,-618411.290297
6056,657408.544834,-618389.55291
6057,657420.917662,-618367.832964
6058,657433.278565,-618346.121208
6059,657445.612618,-618324.408477
6060,657457.904887,-618302.685715
6061,657470.140415,-618280.943994
6062,657482.304213,-618259.174533
6063,657494.381243,-618237.36872
6064,657506.35641,-618215.518129
6065,657518.214545,-618193.614542
6066,657529.940397,-618171.649966
6067,657541.518617,-618149.616656
6068,657552.933746,-618127.507134
6069,657564.170202,-618105.314206
6070,657575.212263,-618083.030982
6071,657586.044361,-618060.651036
6072,657596.67671,-618038.179794
6073,657607.206565,-618015.660425
6074,657617.519623,-617993.042353
6075,657627.761504,-617970.388022
6076,657637.558681,-617947.540073
6077,657647.134393,-617924.595465
6078,657656.487615,-617901.554759
6079,657665.617326,-617878.418501
6080,657674.522511,-617855.187212
6081,657683.202176,-617831.861386
6082,657691.655351,-617808.441486
6083,657699.881097,-617784.927931
6084,657707.878504,-617761.321098
6085,657715.646704,-617737.621309
6086,657723.18486,-617713.828825
6087,657730.492178,-617689.943837
6088,657737.567897,-617665.966461
6089,657744.411297,-617641.896725
6090,657751.128444,-617617.765852
6091,657757.634348,-617593.54667
6092,657763.904986,-617569.231815
6093,657769.940716,-617544.821213
6094,657775.741073,-617520.317921
6095,657781.304669,-617495.7297
6096,657786.630221,-617471.064571
6097,657791.421371,-617446.264638
6098,657796.120035,-617421.440965
6099,657800.574942,-617396.566204
6100,657804.785491,-617371.647937
6101,657808.751108,-617346.693539
6102,657812.471234,-617321.710172
6103,657815.945315,-617296.704771
6104,657819.172794,-617271.684034
6105,657822.153095,-617246.654413
6106,657824.885614,-617221.622099
6107,657827.36971,-617196.593015
6108,657829.604691,-617171.572801
6109,657831.589805,-617146.566806
6110,657833.324225,-617121.580075
6111,657834.814231,-617096.617785
6112,657835.880073,-617071.675258
6113,657836.843921,-617046.774997
6114,657837.559913,-617021.911454
6115,657838.027426,-616997.087709
6116,657838.245677,-616972.306416
6117,657838.213475,-616947.569394
6118,657837.928644,-616922.875152
6119,657837.389082,-616898.216879
6120,657836.593724,-616873.588771
6121,657835.541841,-616848.98618
6122,657834.232818,-616824.405198
6123,657832.666148,-616799.842623
6124,657830.841413,-616775.295911
6125,657828.75828,-616750.763133
6126,657826.416487,-616726.242929
6127,657823.815836,-616701.734468
6128,657821.00776,-616677.229394
6129,657818.0366,-616652.718913
6130,657814.806386,-616628.217572
6131,657811.316777,-616603.726435
6132,657807.567435,-616579.246886
6133,657803.558015,-616554.780576
6134,657799.288157,-616530.329383
6135,657794.758299,-616505.895183
6136,657789.974141,-616481.478777
6137,657784.943447,-616457.080414
6138,657779.67394,-616432.700192
6139,657774.173302,-616408.33805
6140,657768.449159,-616383.99376
6141,657762.50906,-616359.666921
6142,657756.360314,-616335.357156
6143,657750.014322,-616311.064588
6144,657743.489338,-616286.78846
6145,657736.804384,-616262.527457
6146,657729.978503,-616238.279934
6147,657723.030757,-616214.043951
6148,657715.980225,-616189.81731
6149,657708.846002,-616165.597591
6150,657701.647204,-616141.382188
6151,657694.402959,-616117.168349
6152,657687.132413,-616092.953206
6153,657679.854726,-616068.733819
6154,657672.58907,-616044.507207
6155,657665.354629,-616020.270388
6156,657658.170595,-615996.020414
6157,657651.05617,-615971.75441
6158,657644.030562,-615947.469606
6159,657637.112984,-615923.163379
6160,657630.322654,-615898.833286
6161,657623.678791,-615874.477102
6162,657617.200618,-615850.092855
6163,657610.907359,-615825.678861
6164,657604.81683,-615801.234087
6165,657598.941995,-615776.758909
6166,657593.294766,-615752.254153
6167,657587.887041,-615727.720841
6168,657582.730713,-615703.160197
6169,657577.83767,-615678.573643
6170,657573.219799,-615653.962807
6171,657568.888991,-615629.329516
6172,657564.857142,-615604.675805
6173,657561.136164,-615580.003914
6174,657557.737984,-615555.316293
6175,657555.040066,-615530.566603
6176,657552.490261,-615505.839442
6177,657550.301719,-615481.109039
6178,657548.483733,-615456.3793
6179,657547.027055,-615431.655812
6180,657545.914713,-615406.943822
6181,657545.129647,-615382.247168
6182,657544.654729,-615357.568142
6183,657544.472752,-615332.907361
6184,657544.566436,-615308.263624
6185,657544.918422,-615283.633789
6186,657545.511261,-615259.012627
6187,657546.325788,-615234.392638
6188,657547.339807,-615209.763709
6189,657549.212613,-615185.158738
6190,657550.754912,-615160.498965
6191,657552.507515,-615135.80591
6192,657554.50603,-615111.081937
6193,657556.786751,-615086.332378
6194,657559.386226,-615061.565158
6195,657562.341113,-615036.790775
6196,657565.688027,-615012.022281
6197,657569.352209,-614987.252028
6198,657573.345119,-614962.486496
6199,657577.801323,-614937.763091
6200,657582.754658,-614913.102437
6201,657588.238134,-614888.527457
6202,657594.283323,-614864.063199
6203,657601.487586,-614839.918669
6204,657608.851772,-614815.806648
6205,657616.778818,-614791.866811
6206,657625.260886,-614768.11471
6207,657634.289944,-614744.565539
6208,657643.627626,-614721.13711
6209,657653.375257,-614697.877707
6210,657663.644635,-614674.849137
6211,657674.429991,-614652.066004
6212,657685.725455,-614629.542777
6213,657697.524968,-614607.293746
6214,657709.822224,-614585.332991
6215,657722.610632,-614563.674339
6216,657735.883309,-614542.331348
6217,657750.187509,-614521.670267
6218,657764.60513,-614501.145189
6219,657779.313454,-614480.867887
6220,657794.331257,-614460.855279
6221,657809.811394,-614441.227408
6222,657825.74805,-614421.999023
6223,657842.135035,-614403.184746
6224,657858.963544,-614384.797129
6225,657876.206594,-614366.832306
6226,657893.828383,-614349.275174
6227,657911.795341,-614332.107964
6228,657930.076479,-614315.310443
6229,657948.643527,-614298.859925
6230,657967.472085,-614282.730578
6231,657986.544829,-614266.890586
6232,658005.848511,-614251.303524
6233,658025.367157,-614235.93487
6234,658045.08308,-614220.751571
6235,658064.977278,-614205.721773
6236,658085.029474,-614190.81477
6237,658105.21817,-614176.000971
6238,658125.520692,-614161.251859
6239,658145.913233,-614146.53996
6240,658166.370903,-614131.838804
6241,658186.86777,-614117.122896
6242,658207.376904,-614102.36768
6243,658227.871419,-614087.551015
6244,658248.335355,-614072.6696
6245,658268.75974,-614057.73265
6246,658289.13534,-614042.749902
6247,658309.452987,-614027.730953
6248,658329.704038,-614012.684807
6249,658349.880833,-613997.619421
6250,658369.977157,-613982.54125
6251,658389.988693,-613967.454802
6252,658409.913489,-613952.362189
6253,658429.752412,-613937.262691
6254,658449.509619,-613922.152324
6255,658469.193019,-613907.023403
6256,658488.814742,-613891.864121
6257,658508.391609,-613876.658114
6258,658527.945596,-613861.384029
6259,658547.504295,-613846.01508
6260,658567.101157,-613830.518387
6261,658586.751216,-613814.831426
6262,658606.392053,-613798.815387
6263,658628.624738,-613784.557451
6264,658647.803432,-613767.145856
6265,658666.876344,-613749.157697
6266,658685.281002,-613730.195112
6267,658705.541778,-613711.802246
6268,658721.11916,-613690.001401
6269,658737.837036,-613668.226527
6270,658749.859855,-613643.75386
6271,658759.529009,-613618.061418
6272,658764.201083,-613590.795103
6273,658764.914245,-613562.982874
6274,658764.517202,-613535.479993
6275,658759.786284,-613508.420787
6276,658752.541257,-613482.241366
6277,658745.516131,-613456.607042
6278,658735.088218,-613432.15065
6279,658725.177019,-613408.008516
6280,658713.709596,-613384.724316
6281,658699.388701,-613363.133616
6282,658685.877695,-613341.582566
6283,658671.1639,-613321.080743
6284,658654.335638,-613302.5499
6285,658638.089317,-613283.962358
6286,658620.781612,-613266.481448
6287,658601.598875,-613251.115945
6288,658582.572594,-613235.529819
6289,658562.492591,-613221.09639
6290,658540.685659,-613209.137442
6291,658518.799395,-613197.059796
6292,658496.220072,-613185.858849
6293,658472.360217,-613177.13092
6294,658448.239761,-613168.71731
6295,658423.589621,-613161.380279
6296,658398.567004,-613154.796168
6297,658372.91798,-613150.280345
6298,658347.195749,-613145.866993
6299,658321.261899,-613142.317496
6300,658295.189587,-613139.557585
6301,658269.047042,-613137.5132
6302,658242.869485,-613136.520952
6303,658216.77558,-613135.907592
6304,658190.803973,-613135.745557
6305,658165.004137,-613135.839045
6306,658139.39901,-613136.147925
6307,658113.970929,-613136.841198
6308,658088.697636,-613137.905496
6309,658063.558661,-613139.325683
6310,658038.535154,-613141.085072
6311,658013.609719,-613143.165377
6312,657988.766274,-613145.546905
6313,657963.992953,-613148.226288
6314,657939.286876,-613151.234621
6315,657914.650359,-613154.60622
6316,657890.089691,-613158.374399
6317,657865.614336,-613162.571013
6318,657841.230996,-613167.205206
6319,657816.93958,-613172.25547
6320,657792.738814,-613177.698296
6321,657768.62674,-613183.51067
6322,657744.600725,-613189.670272
6323,657720.657462,-613196.155633
6324,657696.79296,-613202.94626
6325,657673.002517,-613210.02271
6326,657649.280655,-613217.366611
6327,657625.621713,-613224.962809
6328,657602.022622,-613232.808626
6329,657578.480335,-613240.905969
6330,657554.991122,-613249.258822
6331,657531.556156,-613257.871791
6332,657508.179099,-613266.746979
6333,657484.860634,-613275.884733
6334,657461.591252,-613285.260449
6335,657438.337939,-613294.775351
6336,657415.063494,-613304.315722
6337,657391.731741,-613313.766828
6338,657368.30863,-613323.013188
6339,657344.763322,-613331.938789
6340,657321.069257,-613340.427262
6341,657297.205198,-613348.362024
6342,657273.156266,-613355.626396
6343,657248.915057,-613362.104221
6344,657224.489341,-613367.720857
6345,657199.903607,-613372.473728
6346,657175.184279,-613376.367833
6347,657150.357853,-613379.408467
6348,657125.450475,-613381.601105
6349,657100.454235,-613382.388525
6350,657075.460412,-613382.517586
6351,657050.478758,-613381.872942
6352,657025.526333,-613380.478284
6353,657000.609638,-613378.529886
6354,656975.734807,-613376.028217
6355,656950.927414,-613372.829714
6356,656926.394544,-613367.461359
6357,656901.851255,-613362.59965
6358,656877.425219,-613357.101878
6359,656853.124495,-613350.989007
6360,656828.956365,-613344.281999
6361,656804.92736,-613337.001739
6362,656781.463404,-613327.722047
6363,656757.773453,-613319.338145
6364,656734.23946,-613310.441043
6365,656710.865028,-613301.051728
6366,656687.653048,-613291.190828
6367,656664.605742,-613280.878525
6368,656641.724709,-613270.134481
6369,656619.010988,-613258.977743
6370,656597.005753,-613246.350444
6371,656574.753726,-613234.240488
6372,656552.675583,-613221.778137
6373,656530.773613,-613208.97368
6374,656509.056289,-613195.827036
6375,656487.435376,-613182.489866
6376,656465.980246,-613168.854213
6377,656444.734417,-613154.867937
6378,656423.713416,-613140.52669
6379,656402.934112,-613125.826199
6380,656382.710042,-613110.39369
6381,656362.631907,-613094.784026
6382,656342.857446,-613078.814619
6383,656323.40601,-613062.484697
6384,656304.297873,-613045.793902
6385,656285.554142,-613028.742414
6386,656267.196645,-613011.331075
6387,656249.234931,-612993.573499
6388,656231.47311,-612975.665481
6389,656214.148464,-612957.401742
6390,656196.957768,-612939.051874
6391,656180.730039,-612919.958064
6392,656165.030607,-612900.513684
6393,656149.886161,-612880.713669
6394,656135.322976,-612860.555076
6395,656121.356918,-612840.044213
6396,656107.99941,-612819.191229
6397,656095.162102,-612798.064702
6398,656082.706905,-612776.749026
6399,656070.892414,-612755.105366
6400,656059.732336,-612733.145308
6401,656049.240464,-612710.881127
6402,656039.738134,-612688.19192
6403,656030.997686,-612665.215135
6404,656022.9944,-612641.984776
6405,656015.743021,-612618.517365
6406,656009.091005,-612594.88526
6407,656003.0303,-612571.100683
6408,655997.708969,-612547.131284
6409,655993.071433,-612523.010773
6410,655989.059764,-612498.767411
6411,655985.613863,-612474.4239
6412,655982.671462,-612449.996241
6413,655981.688129,-612425.248914
6414,655979.579715,-612400.691117
6415,655977.728752,-612376.055986
6416,655976.070445,-612351.339516
6417,655974.535355,-612326.538661
6418,655973.063983,-612301.650299
6419,655971.636749,-612276.670458
6420,655970.242209,-612251.598282
6421,655968.869557,-612226.436354
6422,655967.508739,-612201.19027
6423,655966.15053,-612175.868234
6424,655964.786565,-612150.480668
6425,655963.409295,-612125.039814
6426,655962.011892,-612099.559351
6427,655960.588095,-612074.053994
6428,655959.132033,-612048.539095
6429,655957.638033,-612023.030235
6430,655956.100365,-611997.542819
6431,655954.51213,-611972.091691
6432,655952.865158,-611946.690752
6433,655951.150657,-611921.35258
6434,655949.359139,-611896.088051
6435,655947.48043,-611870.906323
6436,655945.50293,-611845.809834
6437,655943.41342,-611820.791281
6438,655941.198874,-611795.843468
6439,655938.846871,-611770.961062
6440,655936.348087,-611746.140006
6441,655933.715077,-611721.375005
6442,655930.971294,-611696.659914
6443,655928.140341,-611671.98864
6444,655925.245874,-611647.355124
6445,655922.311583,-611622.753304
6446,655919.361181,-611598.177087
6447,655916.418387,-611573.620313
6448,655913.506915,-611549.07673
6449,655910.650459,-611524.539956
6450,655907.872684,-611500.003452
6451,655905.197216,-611475.460489
6452,655902.647627,-611450.904115
6453,655900.247425,-611426.327126
6454,655898.020046,-611401.722031
6455,655895.988843,-611377.081017
6456,655894.177072,-611352.395921
6457,655892.607888,-611327.658192
6458,655891.304334,-611302.858859
6459,655890.289587,-611277.988831
6460,655889.567253,-611253.044109
6461,655889.006771,-611228.02973
6462,655888.83166,-611202.954225
6463,655889.179216,-611177.83516
6464,655889.93533,-611152.68313
6465,655891.121546,-611127.511762
6466,655892.746064,-611102.334557
6467,655894.812562,-611077.164814
6468,655897.32465,-611052.015837
6469,655900.285864,-611026.900933
6470,655903.699662,-611001.833417
6471,655907.569412,-610976.826608
6472,655911.978945,-610951.909131
6473,655916.766801,-610927.064414
6474,655922.007786,-610902.317521
6475,655927.710238,-610877.682417
6476,655933.871431,-610853.17056
6477,655940.488489,-610828.792939
6478,655947.558628,-610804.560106
6479,655955.07921,-610780.482181
6480,655963.047788,-610756.568844
6481,655971.462154,-610732.829342
6482,655980.320375,-610709.272482
6483,655989.62079,-610685.906678
6484,655999.659635,-610662.870681
6485,656009.784311,-610639.895801
6486,656020.351812,-610617.136071
6487,656031.363215,-610594.598583
6488,656042.819251,-610572.291071
6489,656054.720213,-610550.221897
6490,656067.065895,-610528.399988
6491,656079.855527,-610506.834751
6492,656093.087706,-610485.535985
6493,656106.760322,-610464.513774
6494,656121.775737,-610444.400118
6495,656136.547203,-610424.148345
6496,656151.491493,-610404.026718
6497,656166.796133,-610384.172754
6498,656182.439924,-610364.579205
6499,656198.402744,-610345.23825
6500,656214.665507,-610326.141554
6501,656231.210047,-610307.280254
6502,656248.019953,-610288.64579
6503,656265.562832,-610270.684821
6504,656282.95752,-610252.589322
6505,656300.62627,-610234.752926
6506,656318.576096,-610217.192225
6507,656336.813267,-610199.924927
6508,656355.342935,-610182.969442
6509,656374.156711,-610166.33063
6510,656393.143564,-610149.892659
6511,656412.425718,-610133.807703
6512,656431.987216,-610118.074303
6513,656451.81145,-610102.689263
6514,656471.882167,-610087.648801
6515,656492.18351,-610072.94861
6516,656512.700055,-610058.583904
6517,656533.416845,-610044.549486
6518,656554.319322,-610030.83978
6519,656575.545742,-610017.685784
6520,656596.860811,-610004.736751
6521,656618.32562,-609992.081796
6522,656639.934787,-609979.709285
6523,656661.682905,-609967.607636
6524,656683.564533,-609955.765319
6525,656705.574194,-609944.170844
6526,656727.706375,-609932.81276
6527,656749.955522,-609921.679646
6528,656772.295962,-609910.719974
6529,656794.695744,-609899.865714
6530,656817.199768,-609889.204948
6531,656839.802232,-609878.726941
6532,656862.497291,-609868.420968
6533,656885.279068,-609858.276305
6534,656908.141653,-609848.282225
6535,656931.079106,-609838.427997
6536,656954.085447,-609828.702886
6537,656977.154512,-609819.096219
6538,657000.280158,-609809.597304
6539,657023.456514,-609800.195297
6540,657046.677908,-609790.879232
6541,657069.938785,-609781.638065
6542,657093.233704,-609772.460688
6543,657116.557324,-609763.335938
6544,657139.904401,-609754.252612
6545,657163.269774,-609745.199479
6546,657186.482744,-609735.726877
6547,657209.867218,-609726.689448
6548,657233.256289,-609717.652123
6549,657256.649418,-609708.615733
6550,657280.046582,-609699.582918
6551,657303.449693,-609690.562118
6552,657326.860912,-609681.563091
6553,657350.282223,-609672.595689
6554,657373.715446,-609663.669833
6555,657397.162246,-609654.795494
6556,657420.624152,-609645.982672
6557,657444.102567,-609637.241373
6558,657467.598787,-609628.581591
6559,657491.11401,-609620.01329
6560,657514.649359,-609611.546389
6561,657538.206122,-609603.190619
6562,657561.786926,-609594.954986
6563,657585.395906,-609586.847907
6564,657609.036524,-609578.878174
6565,657632.711813,-609571.054761
6566,657656.424617,-609563.386704
6567,657680.177483,-609555.882755
6568,657703.971166,-609548.546599
6569,657727.805114,-609541.378052
6570,657751.678757,-609534.376866
6571,657775.591609,-609527.542985
6572,657799.543428,-609520.876928
6573,657823.534098,-609514.379353
6574,657847.563621,-609508.050909
6575,657871.63215,-609501.892219
6576,657895.740014,-609495.90387
6577,657919.878591,-609490.050863
6578,657944.042808,-609484.306767
6579,657968.249323,-609478.729971
6580,657992.499786,-609473.321138
6581,658016.796164,-609468.080819
6582,658041.140778,-609463.009443
6583,658065.536326,-609458.107303
6584,658089.985919,-609453.374549
6585,658114.493105,-609448.811184
6586,658139.068377,-609444.454898
6587,658163.708638,-609440.275186
6588,658188.411924,-609436.269749
6589,658213.177075,-609432.448338
6590,658238.002481,-609428.820921
6591,658262.886056,-609425.39766
6592,658287.825237,-609422.18889
6593,658312.816973,-609419.2049
6594,658337.857465,-609416.452805
6595,658362.942366,-609413.93696
6596,658388.067114,-609411.661667
6597,658413.226946,-609409.63125
6598,658438.413596,-609407.782599
6599,658463.624748,-609406.142581
6600,658488.85772,-609404.76255
6601,658514.106879,-609403.646579
6602,658539.36641,-609402.79871
6603,658564.630326,-609402.222948
6604,658589.893604,-609401.790748
6605,658615.145508,-609401.958199
6606,658640.379091,-609402.415858
6607,658665.587522,-609403.167279
6608,658690.763805,-609404.215942
6609,658715.90079,-609405.565043
6610,658740.992415,-609407.215991
6611,658766.036068,-609409.161982
6612,658791.030073,-609411.393357
6613,658815.973071,-609413.900583
6614,658840.864019,-609416.674185
6615,658865.70218,-609419.704747
6616,658890.487126,-609422.982911
6617,658915.21873,-609426.49938
6618,658939.897163,-609430.244918
6619,658964.405285,-609434.998521
6620,658988.951629,-609439.301487
6621,659013.454559,-609443.747541
6622,659037.916052,-609448.333305
6623,659062.328833,-609453.105473
6624,659086.693522,-609458.061317
6625,659111.010798,-609463.198123
6626,659135.281399,-609468.513188
6627,659159.506117,-609474.003827
6628,659183.685803,-609479.667367
6629,659207.821366,-609485.501154
6630,659231.913765,-609491.502559
6631,659255.963393,-609497.67135
6632,659279.969053,-609504.013071
6633,659303.929078,-609510.534077
6634,659327.841535,-609517.24067
6635,659351.70424,-609524.139101
6636,659375.514747,-609531.235567
6637,659399.270361,-609538.536212
6638,659422.968132,-609546.047124
6639,659446.604862,-609553.774341
6640,659470.184382,-609561.702764
6641,659493.741911,-609569.730253
6642,659517.230922,-609577.989717
6643,659540.647563,-609586.486276
6644,659563.990441,-609595.218006
6645,659587.304375,-609604.065271
6646,659610.476208,-609613.312791
6647,659633.572398,-609622.782207
6648,659656.593453,-609632.467861
6649,659679.540038,-609642.364132
6650,659702.412971,-609652.465441
6651,659725.213225,-609662.766243
6652,659747.941924,-609673.261037
6653,659770.600339,-609683.944363
6654,659793.189893,-609694.810802
6655,659815.71213,-609705.855019
6656,659838.167642,-609717.071212
6657,659860.556027,-609728.453002
6658,659882.877026,-609739.994024
6659,659905.130599,-609751.688029
6660,659927.316923,-609763.528908
6661,659949.436391,-609775.510703
