Fault 8,1530,6551,1575.387733,14,0
Fault 8,1530,6562,1784.42769,14,1
Fault 8,1530,6569,1936.830532,14,2
Fault 8,1530,6583,2179.874928,14,3
Fault 8,1530,6603,2434.195008,14,4
Fault 8,1530,6620,2600.193049,14,5
Fault 8,1510,6568,1580.027884,15,0
Fault 8,1510,6586,1875.112846,15,1
Fault 8,1510,6598,2059.902495,15,2
Fault 8,1510,6617,2255.96977,15,3
Fault 8,1510,6631,2376.74372,15,4
Fault 8,1490,6587,1544.618343,16,0
Fault 8,1490,6592,1659.990551,16,1
Fault 8,1490,6599,1830.335313,16,2
Fault 8,1490,6614,2086.958518,16,3
Fault 8,1490,6632,2324.093421,16,4
Fault 8,1490,6647,2527.989745,16,5
Fault 8,1490,6658,2667.599019,16,6
Fault 8,1490,6661,2717.395838,16,7
Fault 9,1610,6695,1330.420191,0,0
Fault 9,1610,6690,1569.82294,0,1
Fault 9,1610,6684,1863.792932,0,2
Fault 9,1610,6675,2218.377018,0,3
Fault 9,1610,6659,2609.327768,0,4
Fault 9,1610,6656,2691.303691,0,5
Fault 9,1630,6697,1310.095151,1,0
Fault 9,1630,6692,1614.144926,1,1
Fault 9,1630,6687,1840.721562,1,2
Fault 9,1630,6678,2154.312747,1,3
Fault 9,1630,6673,2365.742813,1,4
Fault 9,1630,6662,2714.799804,1,5
Fault 9,1630,6656,2797.242075,1,6
Fault 9,1650,6695,1278.732411,2,0
Fault 9,1650,6688,1633.953699,2,1
Fault 9,1650,6681,1964.749235,2,2
Fault 9,1650,6677,2167.07482,2,3
Fault 9,1650,6669,2468.323793,2,4
Fault 9,1650,6660,2708.614392,2,5
Fault 9,1670,6694,1252.397297,3,0
Fault 9,1670,6687,1671.28331,3,1
Fault 9,1670,6678,2059.646022,3,2
Fault 9,1670,6668,2376.239167,3,3
Fault 9,1670,6655,2671.100564,3,4
Fault 9,1690,6694,1215.418317,4,0
Fault 9,1690,6689,1512.725298,4,1
Fault 9,1690,6686,1708.122575,4,2
Fault 9,1690,6676,2058.699792,4,3
Fault 9,1690,6665,2356.87816,4,4
Fault 9,1690,6654,2642.939265,4,5
Fault 9,1690,6651,2710.72649,4,6
Fault 9,1710,6693,1195.048547,5,0
Fault 9,1710,6687,1487.788103,5,1
Fault 9,1710,6682,1692.983764,5,2
Fault 9,1710,6678,1877.42962,5,3
Fault 9,1710,6669,2197.694408,5,4
Fault 9,1710,6663,2402.774989,5,5
Fault 9,1710,6651,2686.400249,5,6
Fault 9,1710,6645,2804.004053,5,7
Fault 9,1730,6697,1144.343532,6,0
Fault 9,1730,6692,1422.770478,6,1
Fault 9,1730,6686,1701.848431,6,2
Fault 9,1730,6674,2098.288769,6,3
Fault 9,1730,6664,2400.570376,6,4
Fault 9,1730,6649,2733.187341,6,5
Fault 9,1730,6642,2890.753212,6,6
Fault 9,1735,6699,1151.178666,7,0
Fault 9,1735,6695,1391.172616,7,1
Fault 9,1735,6690,1597.056398,7,2
Fault 9,1735,6685,1821.422575,7,3
Fault 9,1735,6678,2081.186514,7,4
Fault 9,1735,6662,2435.900151,7,5
Fault 9,1735,6654,2659.003175,7,6
Fault 9,1740,6701,1143.632332,8,0
Fault 9,1740,6694,1475.585539,8,1
Fault 9,1740,6691,1634.652506,8,2
Fault 9,1740,6679,2006.671404,8,3
Fault 9,1740,6667,2301.365416,8,4
Fault 9,1740,6657,2512.285275,8,5
Fault 9,1740,6644,2810.132585,8,6
Fault 9,1740,6641,2917.583656,8,7
Fault 9,1745,6704,1140.28438,9,0
Fault 9,1745,6695,1503.534535,9,1
Fault 9,1745,6692,1657.356054,9,2
Fault 9,1745,6681,1945.760089,9,3
Fault 9,1745,6666,2355.057544,9,4
Fault 9,1745,6652,2626.650804,9,5
Fault 9,1745,6639,2909.626742,9,6
Fault 9,1750,6710,1124.955627,10,0
Fault 9,1750,6700,1473.94731,10,1
Fault 9,1750,6691,1771.107097,10,2
Fault 9,1750,6679,2108.688496,10,3
Fault 9,1750,6661,2496.057464,10,4
Fault 9,1750,6646,2785.900231,10,5
Fault 9,1750,6638,2934.512873,10,6
Fault 9,1770,6718,1072.599237,11,0
Fault 9,1770,6713,1357.47677,11,1
Fault 9,1770,6706,1589.337897,11,2
Fault 9,1770,6699,1807.098815,11,3
Fault 9,1770,6691,2025.619917,11,4
Fault 9,1770,6679,2225.62299,11,5
Fault 9,1770,6667,2472.06348,11,6
Fault 9,1770,6655,2743.385875,11,7
Fault 9,1770,6653,2816.990049,11,8
Fault 9,1790,6727,1014.419759,12,0
Fault 9,1790,6720,1235.013354,12,1
Fault 9,1790,6715,1414.815562,12,2
Fault 9,1790,6704,1705.084507,12,3
Fault 9,1790,6694,1939.080804,12,4
Fault 9,1790,6684,2172.264833,12,5
Fault 9,1790,6670,2481.38894,12,6
Fault 9,1790,6654,2783.378095,12,7
Fault 9,1790,6647,2923.827205,12,8
Fault 9,1810,6732,971.41667,13,0
Fault 9,1810,6723,1252.57399,13,1
Fault 9,1810,6711,1568.121481,13,2
Fault 9,1810,6700,1893.071756,13,3
Fault 9,1810,6687,2215.190711,13,4
Fault 9,1810,6672,2566.990791,13,5
Fault 9,1810,6658,2826.730231,13,6
Fault 9,1810,6652,2935.391429,13,7
